year	week	away_team	home_team	away_score	home_score
8	6	23	31	-1	-1
8	6	26	24	-1	-1
8	6	27	11	-1	-1
8	7	0	1	-1	-1
8	7	3	18	-1	-1
8	7	5	15	-1	-1
8	7	8	14	-1	-1
8	7	10	11	-1	-1
8	7	13	20	-1	-1
8	7	17	26	-1	-1
8	7	23	19	-1	-1
8	7	24	21	-1	-1
8	7	28	7	-1	-1
8	7	29	16	-1	-1
8	7	30	6	-1	-1
8	7	31	27	-1	-1
8	8	1	11	-1	-1
8	8	2	3	-1	-1
8	8	6	31	-1	-1
8	8	7	5	-1	-1
8	8	8	9	-1	-1
8	8	12	0	-1	-1
8	8	14	21	-1	-1
8	8	15	23	-1	-1
8	8	16	17	-1	-1
8	8	18	19	-1	-1
8	8	25	22	-1	-1
8	8	26	28	-1	-1
8	8	27	20	-1	-1
8	8	29	4	-1	-1
8	8	30	24	-1	-1
8	9	3	6	-1	-1
8	9	4	2	-1	-1
8	9	7	1	-1	-1
8	9	9	26	-1	-1
8	9	10	25	-1	-1
8	9	11	8	-1	-1
8	9	15	24	-1	-1
8	9	16	18	-1	-1
8	9	19	0	-1	-1
8	9	20	12	-1	-1
8	9	22	14	-1	-1
8	9	23	13	-1	-1
8	9	28	30	-1	-1
8	9	31	5	-1	-1
8	10	0	8	-1	-1
8	10	1	2	-1	-1
8	10	3	10	-1	-1
8	10	5	16	-1	-1
8	10	7	4	-1	-1
8	10	9	27	-1	-1
8	10	12	25	-1	-1
8	10	13	15	-1	-1
8	10	14	20	-1	-1
8	10	21	17	-1	-1
8	10	22	18	-1	-1
8	10	24	29	-1	-1
8	10	28	31	-1	-1
8	10	30	19	-1	-1
8	11	1	3	-1	-1
8	11	2	7	-1	-1
8	11	4	28	-1	-1
8	11	5	6	-1	-1
8	11	8	27	-1	-1
8	11	12	9	-1	-1
8	11	13	11	-1	-1
8	11	15	22	-1	-1
8	11	17	23	-1	-1
8	11	18	0	-1	-1
8	11	19	21	-1	-1
8	11	20	16	-1	-1
8	11	25	24	-1	-1
8	11	26	10	-1	-1
8	11	29	30	-1	-1
8	12	0	5	-1	-1
8	12	3	19	-1	-1
8	12	4	18	-1	-1
8	12	6	1	-1	-1
8	12	7	17	-1	-1
8	12	10	8	-1	-1
8	12	11	9	-1	-1
8	12	14	12	-1	-1
8	12	16	2	-1	-1
8	12	21	29	-1	-1
8	12	22	13	-1	-1
8	12	23	20	-1	-1
8	12	24	31	-1	-1
8	12	27	26	-1	-1
8	12	28	25	-1	-1
8	13	1	20	-1	-1
8	13	2	0	-1	-1
8	13	3	23	-1	-1
8	13	6	7	-1	-1
8	13	9	10	-1	-1
8	13	11	12	-1	-1
8	13	13	21	-1	-1
8	13	15	14	-1	-1
8	13	16	22	-1	-1
8	13	18	17	-1	-1
8	13	26	30	-1	-1
8	13	27	25	-1	-1
8	13	29	28	-1	-1
8	13	31	4	-1	-1
8	14	1	16	-1	-1
8	14	5	4	-1	-1
8	14	6	29	-1	-1
8	14	8	10	-1	-1
8	14	11	28	-1	-1
8	14	12	23	-1	-1
8	14	14	27	-1	-1
8	14	15	13	-1	-1
8	14	17	2	-1	-1
8	14	19	18	-1	-1
8	14	21	22	-1	-1
8	14	24	26	-1	-1
8	14	25	9	-1	-1
8	14	30	31	-1	-1
8	15	2	19	-1	-1
8	15	3	1	-1	-1
8	15	4	6	-1	-1
8	15	7	0	-1	-1
8	15	8	13	-1	-1
8	15	9	5	-1	-1
8	15	10	24	-1	-1
8	15	12	15	-1	-1
8	15	14	11	-1	-1
8	15	17	16	-1	-1
8	15	20	21	-1	-1
8	15	23	22	-1	-1
8	15	26	25	-1	-1
8	15	27	30	-1	-1
8	15	28	18	-1	-1
8	15	31	29	-1	-1
8	16	0	2	-1	-1
8	16	1	4	-1	-1
8	16	5	28	-1	-1
8	16	6	12	-1	-1
8	16	11	10	-1	-1
8	16	13	14	-1	-1
8	16	15	9	-1	-1
8	16	16	3	-1	-1
8	16	18	27	-1	-1
8	16	19	17	-1	-1
8	16	20	23	-1	-1
8	16	22	21	-1	-1
8	16	24	8	-1	-1
8	16	25	31	-1	-1
8	16	29	26	-1	-1
8	16	30	7	-1	-1
8	17	0	4	-1	-1
8	17	1	17	-1	-1
8	17	2	18	-1	-1
8	17	5	3	-1	-1
8	17	7	13	-1	-1
8	17	9	8	-1	-1
8	17	10	31	-1	-1
8	17	11	15	-1	-1
8	17	12	14	-1	-1
8	17	16	19	-1	-1
8	17	21	20	-1	-1
8	17	22	30	-1	-1
8	17	24	25	-1	-1
8	17	26	23	-1	-1
8	17	28	6	-1	-1
8	17	29	27	-1	-1
8	18	2	1	-1	-1
8	18	3	0	-1	-1
8	18	4	7	-1	-1
8	18	6	5	-1	-1
8	18	8	11	-1	-1
8	18	10	9	-1	-1
8	18	13	12	-1	-1
8	18	14	15	-1	-1
8	18	17	19	-1	-1
8	18	18	16	-1	-1
8	18	20	22	-1	-1
8	18	23	21	-1	-1
8	18	25	26	-1	-1
8	18	27	24	-1	-1
8	18	30	29	-1	-1
8	18	31	28	-1	-1
9	1	1	23	-1	-1
9	1	3	0	-1	-1
9	1	4	11	-1	-1
9	1	5	2	-1	-1
9	1	6	9	-1	-1
9	1	8	17	-1	-1
9	1	10	19	-1	-1
9	1	12	14	-1	-1
9	1	16	22	-1	-1
9	1	18	21	-1	-1
9	1	24	20	-1	-1
9	1	25	7	-1	-1
9	1	26	31	-1	-1
9	1	28	27	-1	-1
9	1	29	15	-1	-1
9	1	30	13	-1	-1
9	2	0	1	-1	-1
9	2	2	3	-1	-1
9	2	7	26	-1	-1
9	2	9	5	-1	-1
9	2	10	12	-1	-1
9	2	11	6	-1	-1
9	2	13	29	-1	-1
9	2	14	4	-1	-1
9	2	18	8	-1	-1
9	2	19	17	-1	-1
9	2	20	23	-1	-1
9	2	22	21	-1	-1
9	2	25	30	-1	-1
9	2	27	24	-1	-1
9	2	28	16	-1	-1
9	2	31	15	-1	-1
9	3	1	10	-1	-1
9	3	3	9	-1	-1
9	3	6	27	-1	-1
9	3	7	5	-1	-1
9	3	8	11	-1	-1
9	3	15	13	-1	-1
9	3	16	18	-1	-1
9	3	17	2	-1	-1
9	3	20	0	-1	-1
9	3	21	31	-1	-1
9	3	22	19	-1	-1
9	3	23	14	-1	-1
9	3	24	28	-1	-1
9	3	26	4	-1	-1
9	3	29	25	-1	-1
9	3	30	12	-1	-1
9	4	4	25	-1	-1
9	4	5	24	-1	-1
9	4	6	10	-1	-1
9	4	9	8	-1	-1
9	4	11	16	-1	-1
9	4	12	7	-1	-1
9	4	13	1	-1	-1
9	4	14	2	-1	-1
9	4	15	3	-1	-1
9	4	17	22	-1	-1
9	4	19	20	-1	-1
9	4	21	0	-1	-1
9	4	23	18	-1	-1
9	4	27	26	-1	-1
9	4	29	28	-1	-1
9	4	30	31	-1	-1
9	5	0	14	-1	-1
9	5	1	22	-1	-1
9	5	2	11	-1	-1
9	5	3	21	-1	-1
9	5	4	8	-1	-1
9	5	10	5	-1	-1
9	5	13	12	-1	-1
9	5	15	6	-1	-1
9	5	16	23	-1	-1
9	5	19	18	-1	-1
9	5	20	17	-1	-1
9	5	24	7	-1	-1
9	5	26	9	-1	-1
9	5	27	25	-1	-1
9	5	28	30	-1	-1
9	5	31	29	-1	-1
9	6	2	13	-1	-1
9	6	3	12	-1	-1
9	6	7	27	-1	-1
9	6	8	6	-1	-1
9	6	9	10	-1	-1
9	6	11	17	-1	-1
9	6	14	15	-1	-1
9	6	18	0	-1	-1
9	6	21	16	-1	-1
9	6	24	26	-1	-1
9	6	25	23	-1	-1
9	6	29	5	-1	-1
9	6	30	4	-1	-1
9	6	31	19	-1	-1
9	7	1	0	-1	-1
9	7	7	6	-1	-1
9	7	10	4	-1	-1
9	7	11	13	-1	-1
9	7	14	30	-1	-1
9	7	15	28	-1	-1
9	7	16	9	-1	-1
9	7	17	24	-1	-1
9	7	20	29	-1	-1
9	7	22	3	-1	-1
9	7	23	19	-1	-1
9	7	26	21	-1	-1
9	7	27	31	-1	-1
9	8	0	8	-1	-1
9	8	3	2	-1	-1
9	8	5	4	-1	-1
9	8	7	1	-1	-1
9	8	12	29	-1	-1
9	8	13	15	-1	-1
9	8	16	27	-1	-1
9	8	17	10	-1	-1
9	8	18	25	-1	-1
9	8	19	11	-1	-1
9	8	21	20	-1	-1
9	8	23	22	-1	-1
9	8	24	30	-1	-1
9	8	28	26	-1	-1
9	8	31	14	-1	-1
9	9	0	23	-1	-1
9	9	1	15	-1	-1
9	9	2	12	-1	-1
9	9	4	7	-1	-1
9	9	8	16	-1	-1
9	9	9	19	-1	-1
9	9	10	18	-1	-1
9	9	13	31	-1	-1
9	9	14	3	-1	-1
9	9	22	20	-1	-1
9	9	24	11	-1	-1
9	9	25	6	-1	-1
9	9	26	5	-1	-1
9	9	30	28	-1	-1
9	10	2	1	-1	-1
9	10	4	0	-1	-1
9	10	6	3	-1	-1
9	10	11	9	-1	-1
9	10	12	15	-1	-1
9	10	16	10	-1	-1
9	10	20	13	-1	-1
9	10	21	17	-1	-1
9	10	22	18	-1	-1
9	10	23	30	-1	-1
9	10	25	8	-1	-1
9	10	27	5	-1	-1
9	10	29	24	-1	-1
9	10	31	28	-1	-1
9	11	0	22	-1	-1
9	11	3	1	-1	-1
9	11	5	8	-1	-1
9	11	6	26	-1	-1
9	11	7	9	-1	-1
9	11	14	13	-1	-1
9	11	15	2	-1	-1
9	11	17	23	-1	-1
9	11	18	11	-1	-1
9	11	19	21	-1	-1
9	11	20	16	-1	-1
9	11	24	25	-1	-1
9	11	27	4	-1	-1
9	11	28	12	-1	-1
9	11	30	29	-1	-1
9	12	1	14	-1	-1
9	12	2	20	-1	-1
9	12	4	6	-1	-1
9	12	5	7	-1	-1
9	12	8	10	-1	-1
9	12	9	18	-1	-1
9	12	13	0	-1	-1
9	12	16	19	-1	-1
9	12	21	15	-1	-1
9	12	22	12	-1	-1
9	12	23	3	-1	-1
9	12	25	28	-1	-1
9	12	26	27	-1	-1
9	12	29	17	-1	-1
9	12	31	24	-1	-1
9	13	0	2	-1	-1
9	13	6	5	-1	-1
9	13	8	7	-1	-1
9	13	10	11	-1	-1
9	13	12	31	-1	-1
9	13	15	14	-1	-1
9	13	16	1	-1	-1
9	13	17	9	-1	-1
9	13	18	20	-1	-1
9	13	19	3	-1	-1
9	13	21	22	-1	-1
9	13	25	27	-1	-1
9	13	28	29	-1	-1
9	13	30	26	-1	-1
9	14	2	21	-1	-1
9	14	5	25	-1	-1
9	14	6	4	-1	-1
9	14	9	11	-1	-1
9	14	12	13	-1	-1
9	14	18	17	-1	-1
9	14	19	8	-1	-1
9	14	20	1	-1	-1
9	14	22	23	-1	-1
9	14	26	24	-1	-1
9	14	27	10	-1	-1
9	14	28	7	-1	-1
9	14	29	14	-1	-1
9	14	31	30	-1	-1
9	15	0	15	-1	-1
9	15	1	3	-1	-1
9	15	7	10	-1	-1
9	15	9	4	-1	-1
9	15	11	8	-1	-1
9	15	13	5	-1	-1
9	15	14	12	-1	-1
9	15	17	16	-1	-1
9	15	18	19	-1	-1
9	15	20	21	-1	-1
9	15	22	28	-1	-1
9	15	23	2	-1	-1
9	15	24	6	-1	-1
9	15	25	26	-1	-1
9	15	29	31	-1	-1
9	15	30	27	-1	-1
9	16	2	0	-1	-1
9	16	3	20	-1	-1
9	16	4	24	-1	-1
9	16	5	11	-1	-1
9	16	6	7	-1	-1
9	16	8	14	-1	-1
9	16	10	9	-1	-1
9	16	12	1	-1	-1
9	16	15	30	-1	-1
9	16	17	18	-1	-1
9	16	19	16	-1	-1
9	16	21	23	-1	-1
9	16	26	29	-1	-1
9	16	27	22	-1	-1
9	16	28	13	-1	-1
9	16	31	25	-1	-1
9	17	3	13	-1	-1
9	17	4	5	-1	-1
9	17	9	15	-1	-1
9	17	10	8	-1	-1
9	17	11	7	-1	-1
9	17	12	0	-1	-1
9	17	14	28	-1	-1
9	17	16	17	-1	-1
9	17	19	26	-1	-1
9	17	21	1	-1	-1
9	17	22	2	-1	-1
9	17	23	20	-1	-1
9	17	25	24	-1	-1
9	17	27	29	-1	-1
9	17	30	18	-1	-1
9	17	31	6	-1	-1
9	18	0	3	-1	-1
9	18	1	2	-1	-1
9	18	5	6	-1	-1
9	18	7	4	-1	-1
9	18	8	9	-1	-1
9	18	11	10	-1	-1
9	18	13	14	-1	-1
9	18	15	12	-1	-1
9	18	17	19	-1	-1
9	18	18	16	-1	-1
9	18	20	22	-1	-1
9	18	23	21	-1	-1
9	18	24	27	-1	-1
9	18	26	25	-1	-1
9	18	28	31	-1	-1
9	18	29	30	-1	-1
10	1	1	0	-1	-1
10	1	3	10	-1	-1
10	1	4	9	-1	-1
10	1	6	11	-1	-1
10	1	8	18	-1	-1
10	1	12	30	-1	-1
10	1	14	31	-1	-1
10	1	15	13	-1	-1
10	1	16	29	-1	-1
10	1	20	2	-1	-1
10	1	21	17	-1	-1
10	1	22	27	-1	-1
10	1	23	25	-1	-1
10	1	24	7	-1	-1
10	1	26	5	-1	-1
10	1	28	19	-1	-1
10	2	0	3	-1	-1
10	2	2	1	-1	-1
10	2	5	27	-1	-1
10	2	9	15	-1	-1
10	2	10	6	-1	-1
10	2	11	4	-1	-1
10	2	12	28	-1	-1
10	2	13	7	-1	-1
10	2	17	16	-1	-1
10	2	19	8	-1	-1
10	2	20	21	-1	-1
10	2	22	23	-1	-1
10	2	25	29	-1	-1
10	2	26	24	-1	-1
10	2	30	14	-1	-1
10	2	31	18	-1	-1
10	3	1	21	-1	-1
10	3	3	26	-1	-1
10	3	4	5	-1	-1
10	3	6	0	-1	-1
10	3	7	2	-1	-1
10	3	9	19	-1	-1
10	3	10	8	-1	-1
10	3	13	31	-1	-1
10	3	14	12	-1	-1
10	3	15	20	-1	-1
10	3	16	11	-1	-1
10	3	18	30	-1	-1
10	3	24	23	-1	-1
10	3	27	25	-1	-1
10	3	28	22	-1	-1
10	3	29	17	-1	-1
10	4	0	12	-1	-1
10	4	1	22	-1	-1
10	4	2	14	-1	-1
10	4	3	15	-1	-1
10	4	5	6	-1	-1
10	4	7	11	-1	-1
10	4	8	13	-1	-1
10	4	17	10	-1	-1
10	4	18	9	-1	-1
10	4	19	16	-1	-1
10	4	21	24	-1	-1
10	4	23	26	-1	-1
10	4	25	4	-1	-1
10	4	27	20	-1	-1
10	4	28	31	-1	-1
10	4	29	30	-1	-1
10	5	4	3	-1	-1
10	5	5	9	-1	-1
10	5	6	19	-1	-1
10	5	8	17	-1	-1
10	5	10	7	-1	-1
10	5	11	12	-1	-1
10	5	13	14	-1	-1
10	5	15	1	-1	-1
10	5	18	16	-1	-1
10	5	20	25	-1	-1
10	5	22	0	-1	-1
10	5	23	2	-1	-1
10	5	26	21	-1	-1
10	5	27	24	-1	-1
10	5	30	28	-1	-1
10	5	31	29	-1	-1
10	6	1	27	-1	-1
10	6	7	6	-1	-1
10	6	9	31	-1	-1
10	6	10	30	-1	-1
10	6	11	5	-1	-1
10	6	12	15	-1	-1
10	6	13	0	-1	-1
10	6	14	3	-1	-1
10	6	16	8	-1	-1
10	6	19	17	-1	-1
10	6	20	18	-1	-1
10	6	24	28	-1	-1
10	6	25	22	-1	-1
10	6	26	4	-1	-1
10	7	0	23	-1	-1
10	7	1	2	-1	-1
10	7	6	25	-1	-1
10	7	9	7	-1	-1
10	7	11	8	-1	-1
10	7	14	4	-1	-1
10	7	17	26	-1	-1
10	7	22	19	-1	-1
10	7	24	20	-1	-1
10	7	28	16	-1	-1
10	7	29	12	-1	-1
10	7	30	21	-1	-1
10	7	31	15	-1	-1
10	8	2	8	-1	-1
10	8	3	0	-1	-1
10	8	4	24	-1	-1
10	8	5	1	-1	-1
10	8	7	26	-1	-1
10	8	9	10	-1	-1
10	8	12	14	-1	-1
10	8	15	28	-1	-1
10	8	16	25	-1	-1
10	8	18	27	-1	-1
10	8	19	29	-1	-1
10	8	21	22	-1	-1
10	8	23	20	-1	-1
10	8	30	13	-1	-1
10	8	31	17	-1	-1
10	9	0	15	-1	-1
10	9	4	17	-1	-1
10	9	8	9	-1	-1
10	9	10	19	-1	-1
10	9	11	18	-1	-1
10	9	12	2	-1	-1
10	9	13	3	-1	-1
10	9	20	1	-1	-1
10	9	21	23	-1	-1
10	9	24	6	-1	-1
10	9	25	5	-1	-1
10	9	27	7	-1	-1
10	9	28	14	-1	-1
10	9	29	31	-1	-1
10	10	0	11	-1	-1
10	10	1	9	-1	-1
10	10	2	3	-1	-1
10	10	5	18	-1	-1
10	10	6	4	-1	-1
10	10	7	25	-1	-1
10	10	10	16	-1	-1
10	10	12	13	-1	-1
10	10	14	21	-1	-1
10	10	17	30	-1	-1
10	10	26	22	-1	-1
10	10	27	23	-1	-1
10	10	29	28	-1	-1
10	10	31	20	-1	-1
10	11	2	0	-1	-1
10	11	3	12	-1	-1
10	11	4	27	-1	-1
10	11	5	10	-1	-1
10	11	6	8	-1	-1
10	11	9	16	-1	-1
10	11	13	29	-1	-1
10	11	14	15	-1	-1
10	11	18	17	-1	-1
10	11	19	11	-1	-1
10	11	20	26	-1	-1
10	11	22	24	-1	-1
10	11	23	1	-1	-1
10	11	25	21	-1	-1
10	11	30	31	-1	-1
10	12	0	20	-1	-1
10	12	1	14	-1	-1
10	12	7	5	-1	-1
10	12	8	10	-1	-1
10	12	11	9	-1	-1
10	12	12	22	-1	-1
10	12	13	23	-1	-1
10	12	15	2	-1	-1
10	12	16	19	-1	-1
10	12	17	28	-1	-1
10	12	21	3	-1	-1
10	12	24	25	-1	-1
10	12	26	30	-1	-1
10	12	27	6	-1	-1
10	12	29	18	-1	-1
10	13	0	24	-1	-1
10	13	2	25	-1	-1
10	13	3	1	-1	-1
10	13	4	7	-1	-1
10	13	6	26	-1	-1
10	13	8	5	-1	-1
10	13	10	11	-1	-1
10	13	15	12	-1	-1
10	13	16	18	-1	-1
10	13	19	31	-1	-1
10	13	21	27	-1	-1
10	13	23	22	-1	-1
10	13	28	13	-1	-1
10	13	30	29	-1	-1
10	14	2	21	-1	-1
10	14	4	6	-1	-1
10	14	5	24	-1	-1
10	14	7	16	-1	-1
10	14	8	29	-1	-1
10	14	9	11	-1	-1
10	14	14	13	-1	-1
10	14	15	30	-1	-1
10	14	17	19	-1	-1
10	14	18	10	-1	-1
10	14	20	23	-1	-1
10	14	22	3	-1	-1
10	14	26	27	-1	-1
10	14	31	28	-1	-1
10	15	0	2	-1	-1
10	15	3	20	-1	-1
10	15	5	4	-1	-1
10	15	7	8	-1	-1
10	15	9	6	-1	-1
10	15	10	14	-1	-1
10	15	11	17	-1	-1
10	15	12	1	-1	-1
10	15	13	15	-1	-1
10	15	16	31	-1	-1
10	15	19	18	-1	-1
10	15	22	21	-1	-1
10	15	24	27	-1	-1
10	15	25	26	-1	-1
10	15	28	30	-1	-1
10	15	29	23	-1	-1
10	16	1	3	-1	-1
10	16	2	13	-1	-1
10	16	4	10	-1	-1
10	16	6	7	-1	-1
10	16	8	11	-1	-1
10	16	14	29	-1	-1
10	16	15	5	-1	-1
10	16	17	9	-1	-1
10	16	18	28	-1	-1
10	16	20	22	-1	-1
10	16	21	0	-1	-1
10	16	23	16	-1	-1
10	16	25	24	-1	-1
10	16	27	26	-1	-1
10	16	30	19	-1	-1
10	16	31	12	-1	-1
10	17	1	13	-1	-1
10	17	2	22	-1	-1
10	17	3	23	-1	-1
10	17	5	7	-1	-1
10	17	8	4	-1	-1
10	17	10	9	-1	-1
10	17	11	28	-1	-1
10	17	12	6	-1	-1
10	17	14	0	-1	-1
10	17	17	18	-1	-1
10	17	19	24	-1	-1
10	17	21	20	-1	-1
10	17	26	25	-1	-1
10	17	27	31	-1	-1
10	17	29	15	-1	-1
10	17	30	16	-1	-1
10	18	0	1	-1	-1
10	18	3	2	-1	-1
10	18	6	5	-1	-1
10	18	7	4	-1	-1
10	18	9	8	-1	-1
10	18	11	10	-1	-1
10	18	13	12	-1	-1
10	18	15	14	-1	-1
10	18	16	17	-1	-1
10	18	18	19	-1	-1
10	18	22	20	-1	-1
10	18	23	21	-1	-1
10	18	24	26	-1	-1
10	18	25	27	-1	-1
10	18	28	29	-1	-1
10	18	31	30	-1	-1
11	1	1	2	-1	-1
11	1	3	25	-1	-1
11	1	6	4	-1	-1
11	1	8	15	-1	-1
11	1	10	13	-1	-1
11	1	11	0	-1	-1
11	1	12	29	-1	-1
11	1	14	31	-1	-1
11	1	16	21	-1	-1
11	1	18	26	-1	-1
11	1	19	9	-1	-1
11	1	20	7	-1	-1
11	1	22	17	-1	-1
11	1	23	5	-1	-1
11	1	28	27	-1	-1
11	1	30	24	-1	-1
11	2	0	1	-1	-1
11	2	2	3	-1	-1
11	2	4	10	-1	-1
11	2	7	23	-1	-1
11	2	9	16	-1	-1
11	2	12	6	-1	-1
11	2	13	8	-1	-1
11	2	15	11	-1	-1
11	2	17	18	-1	-1
11	2	19	20	-1	-1
11	2	21	5	-1	-1
11	2	22	30	-1	-1
11	2	24	27	-1	-1
11	2	26	25	-1	-1
11	2	28	14	-1	-1
11	2	29	31	-1	-1
11	3	1	15	-1	-1
11	3	3	12	-1	-1
11	3	5	7	-1	-1
11	3	8	17	-1	-1
11	3	9	11	-1	-1
11	3	14	13	-1	-1
11	3	16	10	-1	-1
11	3	18	22	-1	-1
11	3	20	6	-1	-1
11	3	23	19	-1	-1
11	3	24	29	-1	-1
11	3	25	4	-1	-1
11	3	26	2	-1	-1
11	3	27	21	-1	-1
11	3	30	28	-1	-1
11	3	31	0	-1	-1
11	4	4	0	-1	-1
11	4	5	1	-1	-1
11	4	6	9	-1	-1
11	4	7	3	-1	-1
11	4	8	12	-1	-1
11	4	10	19	-1	-1
11	4	11	18	-1	-1
11	4	13	30	-1	-1
11	4	15	14	-1	-1
11	4	17	16	-1	-1
11	4	20	21	-1	-1
11	4	23	22	-1	-1
11	4	25	28	-1	-1
11	4	27	2	-1	-1
11	4	29	26	-1	-1
11	4	31	24	-1	-1
11	5	0	13	-1	-1
11	5	1	27	-1	-1
11	5	2	4	-1	-1
11	5	3	24	-1	-1
11	5	5	8	-1	-1
11	5	7	6	-1	-1
11	5	10	14	-1	-1
11	5	12	11	-1	-1
11	5	16	15	-1	-1
11	5	17	19	-1	-1
11	5	18	9	-1	-1
11	5	21	23	-1	-1
11	5	22	20	-1	-1
11	5	26	31	-1	-1
11	5	29	28	-1	-1
11	5	30	25	-1	-1
11	6	0	7	-1	-1
11	6	1	6	-1	-1
11	6	4	5	-1	-1
11	6	9	17	-1	-1
11	6	13	31	-1	-1
11	6	14	8	-1	-1
11	6	15	12	-1	-1
11	6	18	16	-1	-1
11	6	19	25	-1	-1
11	6	20	10	-1	-1
11	6	21	29	-1	-1
11	6	23	11	-1	-1
11	6	27	30	-1	-1
11	6	28	2	-1	-1
11	7	3	2	-1	-1
11	7	4	20	-1	-1
11	7	5	22	-1	-1
11	7	9	8	-1	-1
11	7	12	10	-1	-1
11	7	13	7	-1	-1
11	7	16	27	-1	-1
11	7	17	21	-1	-1
11	7	24	1	-1	-1
11	7	25	29	-1	-1
11	7	26	23	-1	-1
11	7	30	15	-1	-1
11	7	31	18	-1	-1
11	8	1	0	-1	-1
11	8	2	14	-1	-1
11	8	6	23	-1	-1
11	8	7	5	-1	-1
11	8	9	3	-1	-1
11	8	11	10	-1	-1
11	8	18	20	-1	-1
11	8	21	4	-1	-1
11	8	22	16	-1	-1
11	8	25	24	-1	-1
11	8	27	26	-1	-1
11	8	28	19	-1	-1
11	8	29	13	-1	-1
11	8	30	17	-1	-1
11	8	31	12	-1	-1
11	9	0	6	-1	-1
11	9	2	25	-1	-1
11	9	3	5	-1	-1
11	9	4	1	-1	-1
11	9	7	21	-1	-1
11	9	10	9	-1	-1
11	9	12	28	-1	-1
11	9	14	30	-1	-1
11	9	15	29	-1	-1
11	9	16	11	-1	-1
11	9	18	13	-1	-1
11	9	19	8	-1	-1
11	9	20	22	-1	-1
11	9	24	26	-1	-1
11	10	0	3	-1	-1
11	10	6	5	-1	-1
11	10	8	1	-1	-1
11	10	10	2	-1	-1
11	10	13	15	-1	-1
11	10	17	11	-1	-1
11	10	19	14	-1	-1
11	10	21	22	-1	-1
11	10	23	18	-1	-1
11	10	24	28	-1	-1
11	10	25	20	-1	-1
11	10	26	7	-1	-1
11	10	27	31	-1	-1
11	10	30	12	-1	-1
11	11	1	3	-1	-1
11	11	2	24	-1	-1
11	11	4	7	-1	-1
11	11	5	0	-1	-1
11	11	8	16	-1	-1
11	11	9	15	-1	-1
11	11	11	14	-1	-1
11	11	17	10	-1	-1
11	11	18	19	-1	-1
11	11	20	23	-1	-1
11	11	22	6	-1	-1
11	11	26	30	-1	-1
11	11	28	13	-1	-1
11	11	29	27	-1	-1
11	11	31	25	-1	-1
11	12	0	26	-1	-1
11	12	3	4	-1	-1
11	12	7	2	-1	-1
11	12	10	8	-1	-1
11	12	11	9	-1	-1
11	12	14	12	-1	-1
11	12	15	28	-1	-1
11	12	16	17	-1	-1
11	12	19	22	-1	-1
11	12	21	18	-1	-1
11	12	23	31	-1	-1
11	12	24	6	-1	-1
11	12	25	1	-1	-1
11	12	27	5	-1	-1
11	12	30	29	-1	-1
11	13	2	0	-1	-1
11	13	5	4	-1	-1
11	13	6	21	-1	-1
11	13	8	11	-1	-1
11	13	12	13	-1	-1
11	13	14	9	-1	-1
11	13	19	17	-1	-1
11	13	20	16	-1	-1
11	13	22	23	-1	-1
11	13	27	24	-1	-1
11	13	28	26	-1	-1
11	13	29	1	-1	-1
11	13	30	3	-1	-1
11	13	31	15	-1	-1
11	14	0	27	-1	-1
11	14	6	7	-1	-1
11	14	8	10	-1	-1
11	14	11	19	-1	-1
11	14	15	13	-1	-1
11	14	16	18	-1	-1
11	14	17	12	-1	-1
11	14	21	20	-1	-1
11	14	22	9	-1	-1
11	14	23	4	-1	-1
11	14	24	25	-1	-1
11	14	26	3	-1	-1
11	14	28	31	-1	-1
11	14	29	14	-1	-1
11	15	2	5	-1	-1
11	15	3	1	-1	-1
11	15	4	6	-1	-1
11	15	7	11	-1	-1
11	15	9	12	-1	-1
11	15	13	14	-1	-1
11	15	15	10	-1	-1
11	15	18	8	-1	-1
11	15	19	16	-1	-1
11	15	20	17	-1	-1
11	15	23	21	-1	-1
11	15	24	22	-1	-1
11	15	25	0	-1	-1
11	15	26	27	-1	-1
11	15	28	29	-1	-1
11	15	31	30	-1	-1
11	16	0	2	-1	-1
11	16	1	26	-1	-1
11	16	5	20	-1	-1
11	16	6	3	-1	-1
11	16	8	9	-1	-1
11	16	10	18	-1	-1
11	16	11	13	-1	-1
11	16	12	15	-1	-1
11	16	14	4	-1	-1
11	16	16	23	-1	-1
11	16	17	24	-1	-1
11	16	21	19	-1	-1
11	16	22	7	-1	-1
11	16	27	25	-1	-1
11	16	29	30	-1	-1
11	16	31	28	-1	-1
11	17	1	7	-1	-1
11	17	4	22	-1	-1
11	17	6	2	-1	-1
11	17	10	11	-1	-1
11	17	12	14	-1	-1
11	17	13	9	-1	-1
11	17	15	5	-1	-1
11	17	17	23	-1	-1
11	17	19	18	-1	-1
11	17	20	28	-1	-1
11	17	21	8	-1	-1
11	17	24	0	-1	-1
11	17	25	26	-1	-1
11	17	27	3	-1	-1
11	17	29	16	-1	-1
11	17	30	31	-1	-1
11	18	2	1	-1	-1
11	18	3	0	-1	-1
11	18	5	6	-1	-1
11	18	7	4	-1	-1
11	18	9	10	-1	-1
11	18	11	8	-1	-1
11	18	13	12	-1	-1
11	18	14	15	-1	-1
11	18	16	19	-1	-1
11	18	18	17	-1	-1
11	18	22	21	-1	-1
11	18	23	20	-1	-1
11	18	25	27	-1	-1
11	18	26	24	-1	-1
11	18	28	30	-1	-1
11	18	31	29	-1	-1
12	1	1	4	-1	-1
